SNo,ObservationDate,State,Country,Last Update
5826,3/15/2020,Oklahoma,US,2020-03-14T16:53:03
5827,3/15/2020,,Uruguay,2020-03-14T16:33:03
5828,3/15/2020,French Polynesia,France,2020-03-15T18:20:19
5829,3/15/2020,,Honduras,2020-03-15T18:20:19
5830,3/15/2020,Guam,US,2020-03-15T18:20:19
5831,3/15/2020,Puerto Rico,US,2020-03-14T18:33:03
5832,3/15/2020,Wyoming,US,2020-03-15T02:53:03
5833,3/15/2020,,Ukraine,2020-03-13T22:22:02
5834,3/15/2020,Channel Islands,UK,2020-03-15T18:20:19
5835,3/15/2020,,Aruba,2020-03-13T23:53:03
5836,3/15/2020,,Burkina Faso,2020-03-13T22:22:02
5837,3/15/2020,,Cameroon,2020-03-13T22:22:02
5838,3/15/2020,New Brunswick,Canada,2020-03-15T01:53:02
5839,3/15/2020,Saskatchewan,Canada,2020-03-14T00:13:05
5840,3/15/2020,,Congo (Kinshasa),2020-03-13T22:22:02
5841,3/15/2020,St Martin,France,2020-03-14T16:33:03
5842,3/15/2020,,Jersey,2020-03-14T16:33:03
5843,3/15/2020,,Kosovo,2020-03-15T18:20:19
5844,3/15/2020,,Monaco,2020-03-14T23:13:05
5845,3/15/2020,,Namibia,2020-03-14T16:33:03
5846,3/15/2020,,Nigeria,2020-03-13T22:22:02
5847,3/15/2020,,Seychelles,2020-03-15T07:33:03
5848,3/15/2020,,Trinidad and Tobago,2020-03-14T16:15:01
5849,3/15/2020,,Andorra,2020-03-13T22:22:02
5850,3/15/2020,,Antigua and Barbuda,2020-03-15T18:20:19
5851,3/15/2020,Australian Capital Territory,Australia,2020-03-14T01:53:03
5852,3/15/2020,Northern Territory,Australia,2020-03-14T01:53:03
5853,3/15/2020,,Bhutan,2020-03-13T22:22:02
5854,3/15/2020,Newfoundland and Labrador,Canada,2020-03-15T02:13:21
5855,3/15/2020,Prince Edward Island,Canada,2020-03-15T02:13:21
5856,3/15/2020,,Cayman Islands,2020-03-13T12:33:03
5857,3/15/2020,,Central African Republic,2020-03-15T18:20:19
5858,3/15/2020,Tibet,Mainland China,2020-03-11T02:18:14
5859,3/15/2020,,Congo (Brazzaville),2020-03-15T18:20:19
5860,3/15/2020,,Ivory Coast,2020-03-13T22:22:02
5861,3/15/2020,,Curacao,2020-03-14T16:15:18
5862,3/15/2020,,Equatorial Guinea,2020-03-15T06:41:54
5863,3/15/2020,,Eswatini,2020-03-15T06:41:54
5864,3/15/2020,,Ethiopia,2020-03-13T23:33:06
5865,3/15/2020,Mayotte,France,2020-03-14T20:53:03
5866,3/15/2020,Saint Barthelemy,France,2020-03-14T16:33:03
5867,3/15/2020,,Gabon,2020-03-14T13:33:04
5868,3/15/2020,,Guadeloupe,2020-03-13T12:33:03
5869,3/15/2020,,Guatemala,2020-03-14T01:33:03
5870,3/15/2020,,Guernsey,2020-03-13T22:22:03
5871,3/15/2020,,Guinea,2020-03-15T06:41:54
5872,3/15/2020,,Holy See,2020-03-13T22:22:02
5873,3/15/2020,,Kenya,2020-03-13T22:22:03
5874,3/15/2020,,Mauritania,2020-03-15T18:20:19
5875,3/15/2020,,Mongolia,2020-03-13T22:22:02
5876,3/15/2020,,Nepal,2020-03-13T22:22:03
5877,3/15/2020,,Rwanda,2020-03-15T06:41:54
5878,3/15/2020,,Saint Lucia,2020-03-14T16:15:18
5879,3/15/2020,,Saint Vincent and the Grenadines,2020-03-14T16:33:03
5880,3/15/2020,,Sudan,2020-03-14T01:13:32
5881,3/15/2020,,Suriname,2020-03-14T16:33:03
5882,3/15/2020,,Togo,2020-03-13T22:22:02
5883,3/15/2020,Alaska,US,2020-03-13T14:53:03
5884,3/15/2020,North Dakota,US,2020-03-12T09:33:03
5885,3/15/2020,"Virgin Islands, U.S.",US,2020-03-14T16:15:18
5886,3/15/2020,Gibraltar,UK,2020-03-14T16:33:03
5887,3/15/2020,,Uzbekistan,2020-03-15T18:20:19
5888,3/15/2020,Diamond Princess cruise ship,Australia,2020-03-14T02:33:04
5889,3/15/2020,West Virginia,US,2020-03-10T02:33:04
5890,3/15/2020,,occupied Palestinian territory,2020-03-11T20:53:02
5891,3/16/2020,Hubei,Mainland China,2020-03-16T14:38:45
5892,3/16/2020,,Italy,2020-03-16T17:33:03
5893,3/16/2020,,Iran,2020-03-16T14:38:45
5894,3/16/2020,,Spain,2020-03-16T20:13:11
5895,3/16/2020,,South Korea,2020-03-16T14:38:45
5896,3/16/2020,,Germany,2020-03-16T20:13:11
5897,3/16/2020,France,France,2020-03-16T20:13:11
5898,3/16/2020,,Switzerland,2020-03-15T18:20:18
5899,3/16/2020,United Kingdom,UK,2020-03-16T19:13:13
5900,3/16/2020,Netherlands,Netherlands,2020-03-16T14:38:46
5901,3/16/2020,Guangdong,Mainland China,2020-03-16T01:53:03
5902,3/16/2020,,Norway,2020-03-16T21:13:12
5903,3/16/2020,Henan,Mainland China,2020-03-14T09:53:08
5904,3/16/2020,Zhejiang,Mainland China,2020-03-16T14:38:45
5905,3/16/2020,,Sweden,2020-03-16T14:38:45
5906,3/16/2020,,Belgium,2020-03-16T14:38:45
5907,3/16/2020,,Austria,2020-03-16T15:13:09
5908,3/16/2020,Hunan,Mainland China,2020-03-14T08:33:03
5909,3/16/2020,Anhui,Mainland China,2020-03-11T02:18:14
5910,3/16/2020,New York,US,2020-03-16T21:53:03
5911,3/16/2020,Jiangxi,Mainland China,2020-03-12T02:13:04
5912,3/16/2020,Denmark,Denmark,2020-03-16T18:33:03
5913,3/16/2020,Washington,US,2020-03-16T23:53:03
5914,3/16/2020,,Japan,2020-03-16T14:38:45
5915,3/16/2020,Shandong,Mainland China,2020-03-16T14:38:45
5916,3/16/2020,Diamond Princess cruise ship,Others,2020-03-13T14:13:25
5917,3/16/2020,Jiangsu,Mainland China,2020-03-15T01:53:02
5918,3/16/2020,Chongqing,Mainland China,2020-03-15T03:53:04
5919,3/16/2020,,Malaysia,2020-03-16T14:38:45
5920,3/16/2020,California,US,2020-03-16T23:53:03
5921,3/16/2020,Sichuan,Mainland China,2020-03-15T18:20:18
5922,3/16/2020,Heilongjiang,Mainland China,2020-03-16T14:38:45
5923,3/16/2020,Beijing,Mainland China,2020-03-16T14:38:45
5924,3/16/2020,,Qatar,2020-03-16T15:13:09
5925,3/16/2020,Shanghai,Mainland China,2020-03-16T14:38:45
5926,3/16/2020,,Greece,2020-03-16T00:22:10
5927,3/16/2020,,Portugal,2020-03-16T14:38:45
5928,3/16/2020,Hebei,Mainland China,2020-03-13T11:09:03
5929,3/16/2020,,Czech Republic,2020-03-16T23:53:02
5930,3/16/2020,Fujian,Mainland China,2020-03-11T02:18:14
5931,3/16/2020,,Finland,2020-03-16T14:38:45
5932,3/16/2020,,Israel,2020-03-16T14:38:45
5933,3/16/2020,,Slovenia,2020-03-16T14:38:45
5934,3/16/2020,Guangxi,Mainland China,2020-03-16T14:38:45
5935,3/16/2020,Shaanxi,Mainland China,2020-03-16T14:38:45
5936,3/16/2020,,Singapore,2020-03-16T14:38:45
5937,3/16/2020,,Bahrain,2020-03-16T20:33:03
5938,3/16/2020,,Estonia,2020-03-16T14:38:45
5939,3/16/2020,,Brazil,2020-03-16T02:33:08
5940,3/16/2020,Massachusetts,US,2020-03-16T21:53:03
5941,3/16/2020,,Iceland,2020-03-16T02:13:15
5942,3/16/2020,New Jersey,US,2020-03-16T22:13:21
5943,3/16/2020,Ontario,Canada,2020-03-16T16:13:26
5944,3/16/2020,,Poland,2020-03-16T21:13:17
5945,3/16/2020,Yunnan,Mainland China,2020-03-16T23:53:02
5946,3/16/2020,New South Wales,Australia,2020-03-16T14:38:46
5947,3/16/2020,,Ireland,2020-03-16T14:38:45
5948,3/16/2020,Hainan,Mainland China,2020-03-16T14:38:45
5949,3/16/2020,Colorado,US,2020-03-16T23:53:03
5950,3/16/2020,,Romania,2020-03-16T14:38:45
5951,3/16/2020,,Chile,2020-03-16T14:38:45
5952,3/16/2020,Hong Kong,Hong Kong,2020-03-16T14:38:45
5953,3/16/2020,Florida,US,2020-03-16T22:13:21
5954,3/16/2020,,Egypt,2020-03-16T15:53:45
5955,3/16/2020,,Thailand,2020-03-16T14:38:45
5956,3/16/2020,Guizhou,Mainland China,2020-03-16T14:38:45
5957,3/16/2020,,Philippines,2020-03-16T14:38:45
5958,3/16/2020,Tianjin,Mainland China,2020-03-15T18:20:18
5959,3/16/2020,,Pakistan,2020-03-16T14:38:45
5960,3/16/2020,Louisiana,US,2020-03-16T22:13:21
5961,3/16/2020,,Indonesia,2020-03-16T14:38:45
5962,3/16/2020,Gansu,Mainland China,2020-03-15T18:20:18
5963,3/16/2020,Shanxi,Mainland China,2020-03-13T11:09:03
5964,3/16/2020,Liaoning,Mainland China,2020-03-16T14:38:45
5965,3/16/2020,,Iraq,2020-03-16T02:13:15
5966,3/16/2020,,Kuwait,2020-03-16T14:38:45
5967,3/16/2020,Georgia,US,2020-03-16T16:53:06
5968,3/16/2020,,India,2020-03-16T14:38:45
5969,3/16/2020,,Saudi Arabia,2020-03-16T01:13:12
5970,3/16/2020,,San Marino,2020-03-16T01:33:03
5971,3/16/2020,Illinois,US,2020-03-16T22:13:21
5972,3/16/2020,British Columbia,Canada,2020-03-16T19:13:13
5973,3/16/2020,,Lebanon,2020-03-16T00:22:11
5974,3/16/2020,,United Arab Emirates,2020-03-16T00:22:11
5975,3/16/2020,Jilin,Mainland China,2020-03-16T00:22:10
5976,3/16/2020,,Russia,2020-03-16T14:38:45
5977,3/16/2020,,Peru,2020-03-16T14:38:45
5978,3/16/2020,Texas,US,2020-03-16T23:53:03
5979,3/16/2020,,Luxembourg,2020-03-16T01:53:03
5980,3/16/2020,Pennsylvania,US,2020-03-16T20:13:20
5981,3/16/2020,Xinjiang,Mainland China,2020-03-11T02:18:14
5982,3/16/2020,Inner Mongolia,Mainland China,2020-03-16T14:38:45
5983,3/16/2020,Ningxia,Mainland China,2020-03-16T14:38:45
5984,3/16/2020,Victoria,Australia,2020-03-16T14:38:45
5985,3/16/2020,Queensland,Australia,2020-03-16T14:38:46
5986,3/16/2020,,Taiwan,2020-03-16T14:38:45
5987,3/16/2020,,Slovakia,2020-03-16T14:38:45
5988,3/16/2020,,South Africa,2020-03-16T14:38:45
5989,3/16/2020,,Vietnam,2020-03-16T14:53:04
5990,3/16/2020,,Croatia,2020-03-16T14:38:45
5991,3/16/2020,,Argentina,2020-03-16T14:38:45
5992,3/16/2020,Alberta,Canada,2020-03-16T02:33:09
5993,3/16/2020,,Panama,2020-03-16T14:38:45
5994,3/16/2020,,Serbia,2020-03-16T14:38:45
5995,3/16/2020,,Algeria,2020-03-16T14:38:45
5996,3/16/2020,,Brunei,2020-03-16T14:38:45
5997,3/16/2020,,Colombia,2020-03-16T14:38:45
5998,3/16/2020,Minnesota,US,2020-03-16T16:53:06
5999,3/16/2020,,Mexico,2020-03-16T14:38:45
6000,3/16/2020,Michigan,US,2020-03-16T14:38:46
6001,3/16/2020,,Armenia,2020-03-16T21:13:17
6002,3/16/2020,,Bulgaria,2020-03-16T14:38:45
6003,3/16/2020,Tennessee,US,2020-03-16T22:13:21
6004,3/16/2020,,Albania,2020-03-16T14:38:45
6005,3/16/2020,Quebec,Canada,2020-03-16T20:13:20
6006,3/16/2020,Ohio,US,2020-03-16T20:13:21
6007,3/16/2020,Virginia,US,2020-03-16T22:13:21
6008,3/16/2020,Diamond Princess cruise ship,US,2020-03-16T16:53:06
6009,3/16/2020,Wisconsin,US,2020-03-16T20:13:20
6010,3/16/2020,Nevada,US,2020-03-16T20:13:20
6011,3/16/2020,Maryland,US,2020-03-16T20:13:20
6012,3/16/2020,,Hungary,2020-03-16T14:38:45
6013,3/16/2020,Oregon,US,2020-03-16T02:33:09
6014,3/16/2020,Utah,US,2020-03-16T22:33:03
6015,3/16/2020,North Carolina,US,2020-03-16T23:53:03
6016,3/16/2020,,Ecuador,2020-03-16T02:33:08
6017,3/16/2020,,Belarus,2020-03-16T14:38:45
6018,3/16/2020,,Costa Rica,2020-03-16T02:33:08
6019,3/16/2020,,Latvia,2020-03-16T14:38:45
6020,3/16/2020,,Cyprus,2020-03-16T02:33:08
6021,3/16/2020,,Georgia,2020-03-16T02:13:16
6022,3/16/2020,South Carolina,US,2020-03-16T22:33:03
6023,3/16/2020,,Malta,2020-03-16T15:33:03
6024,3/16/2020,Connecticut,US,2020-03-16T20:13:20
6025,3/16/2020,South Australia,Australia,2020-03-16T14:38:46
6026,3/16/2020,,Morocco,2020-03-16T14:38:45
6027,3/16/2020,Alabama,US,2020-03-16T22:33:03
6028,3/16/2020,Western Australia,Australia,2020-03-16T14:38:46
6029,3/16/2020,,Sri Lanka,2020-03-16T15:53:45
6030,3/16/2020,,Bosnia and Herzegovina,2020-03-16T21:13:17
6031,3/16/2020,Indiana,US,2020-03-16T22:33:03
6032,3/16/2020,,Senegal,2020-03-16T01:13:13
6033,3/16/2020,,Moldova,2020-03-16T00:22:11
6034,3/16/2020,Iowa,US,2020-03-16T23:53:03
6035,3/16/2020,,Oman,2020-03-16T00:22:11
6036,3/16/2020,Arkansas,US,2020-03-16T17:13:23
6037,3/16/2020,District of Columbia,US,2020-03-16T23:53:03
6038,3/16/2020,,Afghanistan,2020-03-16T14:38:45
6039,3/16/2020,Kentucky,US,2020-03-16T18:33:03
6040,3/16/2020,Rhode Island,US,2020-03-16T18:14:12
6041,3/16/2020,,Tunisia,2020-03-16T01:13:13
6042,3/16/2020,Grand Princess,US,2020-03-16T17:13:23
6043,3/16/2020,Qinghai,Mainland China,2020-03-11T02:18:14
6044,3/16/2020,Faroe Islands,Denmark,2020-03-16T14:38:45
6045,3/16/2020,,North Macedonia,2020-03-16T14:38:45
6046,3/16/2020,,Turkey,2020-03-16T01:13:13
6047,3/16/2020,Arizona,US,2020-03-16T17:13:23
6048,3/16/2020,Nebraska,US,2020-03-16T17:13:23
6049,3/16/2020,,Jordan,2020-03-16T15:13:35
6050,3/16/2020,,Lithuania,2020-03-16T14:38:45
6051,3/16/2020,Maine,US,2020-03-16T18:14:12
6052,3/16/2020,New Hampshire,US,2020-03-16T22:33:03
6053,3/16/2020,New Mexico,US,2020-03-16T02:53:12
6054,3/16/2020,,Venezuela,2020-03-16T00:53:03
6055,3/16/2020,,Azerbaijan,2020-03-16T14:38:45
6056,3/16/2020,,Burkina Faso,2020-03-16T14:38:45
6057,3/16/2020,,Martinique,2020-03-16T14:38:45
6058,3/16/2020,,Maldives,2020-03-15T18:20:18
6059,3/16/2020,Mississippi,US,2020-03-16T22:33:03
6060,3/16/2020,Vermont,US,2020-03-16T17:13:23
6061,3/16/2020,,Bolivia,2020-03-16T14:38:45
6062,3/16/2020,Macau,Macau,2020-03-16T00:22:10
6063,3/16/2020,,Dominican Republic,2020-03-14T20:53:02
6064,3/16/2020,,French Guiana,2020-03-16T14:38:46
6065,3/16/2020,Kansas,US,2020-03-16T17:13:23
6066,3/16/2020,,Jamaica,2020-03-16T01:53:03
6067,3/16/2020,,Kazakhstan,2020-03-16T14:38:45
6068,3/16/2020,Oklahoma,US,2020-03-16T18:14:12
6069,3/16/2020,South Dakota,US,2020-03-16T20:13:20
6070,3/16/2020,,Reunion,2020-03-16T14:38:45
6071,3/16/2020,,Bangladesh,2020-03-16T14:38:45
6072,3/16/2020,,New Zealand,2020-03-15T18:20:18
6073,3/16/2020,,Paraguay,2020-03-16T14:38:45
6074,3/16/2020,Delaware,US,2020-03-16T20:13:20
6075,3/16/2020,,Uruguay,2020-03-16T14:38:45
6076,3/16/2020,Tasmania,Australia,2020-03-16T14:38:46
6077,3/16/2020,,Cambodia,2020-03-14T12:53:07
6078,3/16/2020,Manitoba,Canada,2020-03-16T02:53:12
6079,3/16/2020,Saskatchewan,Canada,2020-03-16T20:13:20
6080,3/16/2020,,Monaco,2020-03-16T14:38:45
6081,3/16/2020,Hawaii,US,2020-03-16T02:53:12
6082,3/16/2020,Montana,US,2020-03-15T18:20:19
6083,3/16/2020,,Ukraine,2020-03-16T21:13:17
6084,3/16/2020,New Brunswick,Canada,2020-03-16T02:53:12
6085,3/16/2020,,Ghana,2020-03-15T18:20:18
6086,3/16/2020,,Guadeloupe,2020-03-16T14:38:45
6087,3/16/2020,,Honduras,2020-03-16T14:38:45
6088,3/16/2020,Missouri,US,2020-03-16T17:13:23
6089,3/16/2020,Channel Islands,UK,2020-03-16T14:38:45
6090,3/16/2020,,Uzbekistan,2020-03-16T14:38:45
6091,3/16/2020,Nova Scotia,Canada,2020-03-16T17:53:03
6092,3/16/2020,,Ethiopia,2020-03-16T14:38:45
6093,3/16/2020,French Guiana,France,2020-03-16T14:38:45
6094,3/16/2020,,Rwanda,2020-03-16T01:33:03
6095,3/16/2020,Idaho,US,2020-03-15T18:20:19
6096,3/16/2020,Puerto Rico,US,2020-03-16T00:22:11
6097,3/16/2020,,Cameroon,2020-03-16T02:33:08
6098,3/16/2020,,Cuba,2020-03-13T23:53:02
6099,3/16/2020,,Guyana,2020-03-15T18:20:19
6100,3/16/2020,,Liechtenstein,2020-03-14T20:53:02
6101,3/16/2020,,Trinidad and Tobago,2020-03-16T14:38:45
6102,3/16/2020,French Polynesia,France,2020-03-15T18:20:19
6103,3/16/2020,Guadeloupe,France,2020-03-16T14:38:45
6104,3/16/2020,Saint Barthelemy,France,2020-03-16T14:38:45
6105,3/16/2020,,Guam,2020-03-16T02:13:16
6106,3/16/2020,,Kenya,2020-03-16T00:22:11
6107,3/16/2020,,Puerto Rico,2020-03-16T14:38:45
6108,3/16/2020,,Seychelles,2020-03-16T01:13:13
6109,3/16/2020,Guam,US,2020-03-15T18:20:19
6110,3/16/2020,Wyoming,US,2020-03-15T02:53:03
6111,3/16/2020,,Andorra,2020-03-16T02:33:08
6112,3/16/2020,,Aruba,2020-03-13T23:53:03
6113,3/16/2020,Australian Capital Territory,Australia,2020-03-16T14:38:46
6114,3/16/2020,Grand Princess,Canada,2020-03-16T00:22:11
6115,3/16/2020,,Congo (Kinshasa),2020-03-13T22:22:02
6116,3/16/2020,St Martin,France,2020-03-14T16:33:03
6117,3/16/2020,,Guatemala,2020-03-16T14:38:45
6118,3/16/2020,,Jersey,2020-03-14T16:33:03
6119,3/16/2020,,Kosovo,2020-03-15T18:20:19
6120,3/16/2020,,Namibia,2020-03-14T16:33:03
6121,3/16/2020,,Nigeria,2020-03-13T22:22:02
6122,3/16/2020,,Saint Lucia,2020-03-16T00:22:11
6123,3/16/2020,,Antigua and Barbuda,2020-03-15T18:20:19
6124,3/16/2020,Northern Territory,Australia,2020-03-14T01:53:03
6125,3/16/2020,,Benin,2020-03-16T14:38:46
6126,3/16/2020,,Bhutan,2020-03-13T22:22:02
6127,3/16/2020,Newfoundland and Labrador,Canada,2020-03-15T02:13:21
6128,3/16/2020,Prince Edward Island,Canada,2020-03-15T02:13:21
6129,3/16/2020,,Central African Republic,2020-03-16T03:33:03
6130,3/16/2020,Tibet,Mainland China,2020-03-11T02:18:14
6131,3/16/2020,,Congo (Brazzaville),2020-03-16T14:38:45
6132,3/16/2020,,Ivory Coast,2020-03-13T22:22:02
6133,3/16/2020,,Equatorial Guinea,2020-03-15T06:41:54
6134,3/16/2020,,Eswatini,2020-03-15T06:41:54
6135,3/16/2020,Mayotte,France,2020-03-16T14:38:45
6136,3/16/2020,,Gabon,2020-03-14T13:33:04
6137,3/16/2020,,Greenland,2020-03-16T16:53:06
6138,3/16/2020,,Guernsey,2020-03-13T22:22:03
6139,3/16/2020,,Guinea,2020-03-15T06:41:54
6140,3/16/2020,,Holy See,2020-03-13T22:22:02
6141,3/16/2020,,Liberia,2020-03-16T14:38:46
6142,3/16/2020,,Mauritania,2020-03-15T18:20:19
6143,3/16/2020,,Mayotte,2020-03-16T14:38:45
6144,3/16/2020,,Mongolia,2020-03-13T22:22:02
6145,3/16/2020,,Nepal,2020-03-13T22:22:03
6146,3/16/2020,Curacao,Netherlands,2020-03-16T00:22:11
6147,3/16/2020,,Republic of the Congo,2020-03-16T03:33:03
6148,3/16/2020,,Saint Vincent and the Grenadines,2020-03-14T16:33:03
6149,3/16/2020,,Somalia,2020-03-16T14:38:46
6150,3/16/2020,,Sudan,2020-03-14T01:13:32
6151,3/16/2020,,Suriname,2020-03-14T16:33:03
6152,3/16/2020,,Tanzania,2020-03-16T14:38:45
6153,3/16/2020,,The Bahamas,2020-03-16T03:33:03
6154,3/16/2020,,Togo,2020-03-13T22:22:02
6155,3/16/2020,Alaska,US,2020-03-13T14:53:03
6156,3/16/2020,North Dakota,US,2020-03-12T09:33:03
6157,3/16/2020,Virgin Islands,US,2020-03-16T00:22:11
6158,3/16/2020,Cayman Islands,UK,2020-03-16T14:53:04
6159,3/16/2020,Gibraltar,UK,2020-03-14T16:33:03
6160,3/16/2020,Diamond Princess cruise ship,Australia,2020-03-14T02:33:04
6161,3/16/2020,West Virginia,US,2020-03-10T02:33:04
6162,3/16/2020,,occupied Palestinian territory,2020-03-11T20:53:02
6163,3/17/2020,Hubei,Mainland China,2020-03-17T11:53:10
6164,3/17/2020,,Italy,2020-03-17T18:33:02
6165,3/17/2020,,Iran,2020-03-17T15:13:09
6166,3/17/2020,,Spain,2020-03-17T20:53:02
6167,3/17/2020,,Germany,2020-03-17T18:53:02
6168,3/17/2020,,South Korea,2020-03-17T10:33:03
6169,3/17/2020,France,France,2020-03-17T19:13:08
6170,3/17/2020,,Switzerland,2020-03-17T16:33:04
6171,3/17/2020,United Kingdom,UK,2020-03-17T15:13:09
6172,3/17/2020,New York,US,2020-03-17T22:53:03
6173,3/17/2020,Netherlands,Netherlands,2020-03-17T15:13:11
6174,3/17/2020,,Norway,2020-03-17T19:53:02
6175,3/17/2020,Guangdong,Mainland China,2020-03-17T01:53:03
6176,3/17/2020,,Austria,2020-03-17T15:33:06
6177,3/17/2020,Henan,Mainland China,2020-03-14T09:53:08
6178,3/17/2020,,Belgium,2020-03-17T15:33:06
6179,3/17/2020,Zhejiang,Mainland China,2020-03-17T02:13:21
6180,3/17/2020,,Sweden,2020-03-17T15:33:06
6181,3/17/2020,Washington,US,2020-03-17T23:33:03
6182,3/17/2020,Hunan,Mainland China,2020-03-14T08:33:03
6183,3/17/2020,Anhui,Mainland China,2020-03-11T02:18:14
6184,3/17/2020,Denmark,Denmark,2020-03-17T16:33:04
6185,3/17/2020,Jiangxi,Mainland China,2020-03-12T02:13:04
6186,3/17/2020,,Japan,2020-03-17T16:53:04
6187,3/17/2020,Shandong,Mainland China,2020-03-17T00:33:02
6188,3/17/2020,California,US,2020-03-17T22:53:03
6189,3/17/2020,Diamond Princess cruise ship,Others,2020-03-13T14:13:25
6190,3/17/2020,,Malaysia,2020-03-17T15:33:06
6191,3/17/2020,Jiangsu,Mainland China,2020-03-15T01:53:02
6192,3/17/2020,Chongqing,Mainland China,2020-03-15T03:53:04
6193,3/17/2020,Sichuan,Mainland China,2020-03-17T08:33:02
6194,3/17/2020,Heilongjiang,Mainland China,2020-03-17T01:33:02
6195,3/17/2020,Beijing,Mainland China,2020-03-17T10:53:03
6196,3/17/2020,,Portugal,2020-03-17T15:33:06
6197,3/17/2020,,Qatar,2020-03-16T15:13:09
6198,3/17/2020,,Czech Republic,2020-03-17T15:33:06
6199,3/17/2020,,Greece,2020-03-17T16:33:04
6200,3/17/2020,Shanghai,Mainland China,2020-03-17T02:13:20
6201,3/17/2020,,Israel,2020-03-17T20:53:02
6202,3/17/2020,,Brazil,2020-03-17T15:33:06
6203,3/17/2020,,Finland,2020-03-17T12:33:06
6204,3/17/2020,Hebei,Mainland China,2020-03-13T11:09:03
6205,3/17/2020,Fujian,Mainland China,2020-03-11T02:18:14
6206,3/17/2020,,Slovenia,2020-03-17T16:53:04
6207,3/17/2020,New Jersey,US,2020-03-17T20:13:22
6208,3/17/2020,,Singapore,2020-03-17T15:33:06
6209,3/17/2020,Guangxi,Mainland China,2020-03-17T00:33:02
6210,3/17/2020,Shaanxi,Mainland China,2020-03-17T10:53:03
6211,3/17/2020,,Poland,2020-03-17T20:53:02
6212,3/17/2020,,Pakistan,2020-03-17T15:33:06
6213,3/17/2020,,Bahrain,2020-03-17T03:13:15
6214,3/17/2020,,Estonia,2020-03-17T10:33:03
6215,3/17/2020,,Ireland,2020-03-17T02:53:03
6216,3/17/2020,,Iceland,2020-03-17T15:33:06
6217,3/17/2020,Massachusetts,US,2020-03-17T22:53:02
6218,3/17/2020,Florida,US,2020-03-17T23:33:02
6219,3/17/2020,New South Wales,Australia,2020-03-17T12:33:07
6220,3/17/2020,,Chile,2020-03-17T15:33:06
6221,3/17/2020,,Egypt,2020-03-17T18:13:10
6222,3/17/2020,Louisiana,US,2020-03-17T22:53:03
6223,3/17/2020,,Philippines,2020-03-17T10:33:03
6224,3/17/2020,Ontario,Canada,2020-03-17T16:53:04
6225,3/17/2020,,Romania,2020-03-17T10:33:03
6226,3/17/2020,,Thailand,2020-03-17T10:33:03
6227,3/17/2020,Yunnan,Mainland China,2020-03-16T23:53:02
6228,3/17/2020,,Indonesia,2020-03-17T10:33:03
6229,3/17/2020,,Saudi Arabia,2020-03-17T17:53:03
6230,3/17/2020,Hainan,Mainland China,2020-03-16T14:38:45
6231,3/17/2020,Hong Kong,Hong Kong,2020-03-17T10:13:11
6232,3/17/2020,Illinois,US,2020-03-17T22:53:03
6233,3/17/2020,Colorado,US,2020-03-17T22:53:03
6234,3/17/2020,,Iraq,2020-03-17T15:33:06
6235,3/17/2020,Guizhou,Mainland China,2020-03-17T07:33:03
6236,3/17/2020,Georgia,US,2020-03-17T20:13:22
6237,3/17/2020,,India,2020-03-17T15:33:06
6238,3/17/2020,,Luxembourg,2020-03-17T15:33:06
6239,3/17/2020,Tianjin,Mainland China,2020-03-15T18:20:18
6240,3/17/2020,Gansu,Mainland China,2020-03-15T18:20:18
6241,3/17/2020,Shanxi,Mainland China,2020-03-13T11:09:03
6242,3/17/2020,,Kuwait,2020-03-17T10:53:03
6243,3/17/2020,Liaoning,Mainland China,2020-03-17T12:13:13
6244,3/17/2020,,Lebanon,2020-03-17T10:53:03
6245,3/17/2020,,Peru,2020-03-17T15:53:12
6246,3/17/2020,,Russia,2020-03-17T15:53:12
6247,3/17/2020,Pennsylvania,US,2020-03-17T23:13:10
6248,3/17/2020,Texas,US,2020-03-17T20:13:22
6249,3/17/2020,,San Marino,2020-03-16T01:33:03
6250,3/17/2020,British Columbia,Canada,2020-03-16T19:13:13
6251,3/17/2020,,United Arab Emirates,2020-03-16T00:22:11
6252,3/17/2020,Victoria,Australia,2020-03-17T12:53:09
6253,3/17/2020,Jilin,Mainland China,2020-03-16T00:22:10
6254,3/17/2020,,Mexico,2020-03-17T10:53:03
6255,3/17/2020,,Armenia,2020-03-17T19:33:02
6256,3/17/2020,Queensland,Australia,2020-03-17T12:33:07
6257,3/17/2020,,Taiwan,2020-03-17T08:13:11
6258,3/17/2020,Xinjiang,Mainland China,2020-03-11T02:18:14
6259,3/17/2020,Inner Mongolia,Mainland China,2020-03-16T14:38:45
6260,3/17/2020,Ningxia,Mainland China,2020-03-16T14:38:45
6261,3/17/2020,Alberta,Canada,2020-03-17T03:13:18
6262,3/17/2020,Quebec,Canada,2020-03-17T19:33:03
6263,3/17/2020,Tennessee,US,2020-03-17T23:13:10
6264,3/17/2020,,Slovakia,2020-03-17T02:13:34
6265,3/17/2020,Wisconsin,US,2020-03-17T20:13:22
6266,3/17/2020,,Panama,2020-03-17T10:53:03
6267,3/17/2020,,Argentina,2020-03-17T15:53:12
6268,3/17/2020,Connecticut,US,2020-03-17T23:13:10
6269,3/17/2020,,Bulgaria,2020-03-17T10:53:03
6270,3/17/2020,Ohio,US,2020-03-17T20:53:02
6271,3/17/2020,Virginia,US,2020-03-17T20:13:22
6272,3/17/2020,Oregon,US,2020-03-17T23:13:10
